No.,名称,经度(度),纬度(度),高程(米),距离(千米),备注
2436,0,104.262855034,30.625036033,499.783,85.26000,
2437,0,104.263052512,30.624770548,499.485,85.29500,
2438,0,104.263249989,30.624505064,499.239,85.33000,
2439,0,104.263447465,30.624239578,498.993,85.36500,
2440,0,104.263644940,30.623974093,498.748,85.40000,
2441,0,104.263842414,30.623708607,498.576,85.43500,
2442,0,104.264039887,30.623443121,499.168,85.47000,
2443,0,104.264237359,30.623177635,499.760,85.50500,
2444,0,104.264434830,30.622912148,500.353,85.54000,
2445,0,104.264632299,30.622646661,500.945,85.57500,
2446,0,104.264829768,30.622381174,501.538,85.61000,
2447,0,104.265027235,30.622115687,502.130,85.64500,
2448,0,104.265224701,30.621850199,502.723,85.68000,
2449,0,104.265422167,30.621584711,503.290,85.71500,
2450,0,104.265619631,30.621319223,503.636,85.75000,
2451,0,104.265817094,30.621053734,502.942,85.78500,
2452,0,104.266014556,30.620788245,502.028,85.82000,
2453,0,104.266212017,30.620522756,501.115,85.85500,
2454,0,104.266409476,30.620257266,500.201,85.89000,
2455,0,104.266606935,30.619991776,499.287,85.92500,
2456,0,104.266804393,30.619726286,498.374,85.96000,
2457,0,104.267001849,30.619460796,497.460,85.99500,
2458,0,104.267199304,30.619195305,496.547,86.03000,
2459,0,104.267396759,30.618929814,496.056,86.06500,
2460,0,104.267594212,30.618664323,496.641,86.10000,
2461,0,104.267791664,30.618398831,497.225,86.13500,
2462,0,104.267989115,30.618133339,497.810,86.17000,
2463,0,104.268186565,30.617867847,498.395,86.20500,
2464,0,104.268384014,30.617602354,498.979,86.24000,
2465,0,104.268581462,30.617336862,499.516,86.27500,
2466,0,104.268778908,30.617071369,499.993,86.31000,
2467,0,104.268976354,30.616805875,500.470,86.34500,
2468,0,104.269173798,30.616540382,500.735,86.38000,
2469,0,104.269371242,30.616274888,500.651,86.41500,
2470,0,104.269568684,30.616009393,500.568,86.45000,
2471,0,104.269766125,30.615743899,500.485,86.48500,
2472,0,104.269963566,30.615478404,500.401,86.52000,
2473,0,104.270161005,30.615212909,500.318,86.55500,
2474,0,104.270358443,30.614947414,500.090,86.59000,
2475,0,104.270555879,30.614681918,499.851,86.62500,
2476,0,104.270753315,30.614416422,499.612,86.66000,
2477,0,104.270950750,30.614150925,499.504,86.69500,
2478,0,104.271148183,30.613885429,499.541,86.73000,
2479,0,104.271345616,30.613619932,499.457,86.76500,
2480,0,104.271543047,30.613354435,499.268,86.80000,
2481,0,104.271740478,30.613088937,499.078,86.83500,
2482,0,104.271937907,30.612823440,498.889,86.87000,
2483,0,104.272135335,30.612557942,498.699,86.90500,
2484,0,104.272332762,30.612292443,498.510,86.94000,
2485,0,104.272530188,30.612026945,498.320,86.97500,
2486,0,104.272727613,30.611761446,498.324,87.01000,
2487,0,104.272925037,30.611495946,498.472,87.04500,
2488,0,104.273122459,30.611230447,498.619,87.08000,
2489,0,104.273319881,30.610964947,498.767,87.11500,
2490,0,104.273517302,30.610699447,498.915,87.15000,
2491,0,104.273714721,30.610433947,499.062,87.18500,
2492,0,104.273912139,30.610168446,499.210,87.22000,
2493,0,104.274109557,30.609902945,499.414,87.25500,
2494,0,104.274306973,30.609637444,499.653,87.29000,
2495,0,104.274504388,30.609371942,499.717,87.32500,
2496,0,104.274701802,30.609106440,499.695,87.36000,
2497,0,104.274899215,30.608840938,499.673,87.39500,
2498,0,104.275096626,30.608575436,499.653,87.43000,
2499,0,104.275294037,30.608309933,499.642,87.46500,
2500,0,104.275491447,30.608044430,499.630,87.50000,
2501,0,104.275688855,30.607778926,499.619,87.53500,
2502,0,104.275886263,30.607513423,499.608,87.57000,
2503,0,104.276083669,30.607247919,499.597,87.60500,
2504,0,104.276281074,30.606982415,499.678,87.64000,
2505,0,104.276478478,30.606716910,499.788,87.67500,
2506,0,104.276675881,30.606451405,499.898,87.71000,
2507,0,104.276873283,30.606185900,499.997,87.74500,
2508,0,104.277070684,30.605920395,500.092,87.78000,
2509,0,104.277268084,30.605654889,500.186,87.81500,
2510,0,104.277465483,30.605389383,500.281,87.85000,
2511,0,104.277662880,30.605123877,500.376,87.88500,
2512,0,104.277860277,30.604858371,500.471,87.92000,
2513,0,104.278057672,30.604592864,500.607,87.95500,
2514,0,104.278255067,30.604327357,500.750,87.99000,
2515,0,104.278452460,30.604061849,500.893,88.02500,
2516,0,104.278649852,30.603796341,501.036,88.06000,
2517,0,104.278847243,30.603530833,501.179,88.09500,
2518,0,104.279044633,30.603265325,501.322,88.13000,
2519,0,104.279242022,30.602999817,501.465,88.16500,
2520,0,104.279439410,30.602734308,501.608,88.20000,
2521,0,104.279636797,30.602468799,501.705,88.23500,
2522,0,104.279834182,30.602203289,501.791,88.27000,
2523,0,104.280031567,30.601937779,501.852,88.30500,
2524,0,104.280228950,30.601672269,501.885,88.34000,
2525,0,104.280426333,30.601406759,501.918,88.37500,
2526,0,104.280623714,30.601141248,501.951,88.41000,
2527,0,104.280821094,30.600875737,501.984,88.44500,
2528,0,104.281018473,30.600610226,502.017,88.48000,
2529,0,104.281215851,30.600344715,502.050,88.51500,
2530,0,104.281413228,30.600079203,502.050,88.55000,
2531,0,104.281610604,30.599813691,502.246,88.58500,
2532,0,104.281807979,30.599548178,502.443,88.62000,
2533,0,104.282005352,30.599282666,502.639,88.65500,
2534,0,104.282202725,30.599017153,502.836,88.69000,
2535,0,104.282400096,30.598751639,503.125,88.72500,
2536,0,104.282597467,30.598486126,503.364,88.76000,
2537,0,104.282794836,30.598220612,503.603,88.79500,
2538,0,104.282992204,30.597955098,503.842,88.83000,
2539,0,104.283189571,30.597689583,504.071,88.86500,
2540,0,104.283386937,30.597424069,504.241,88.90000,
2541,0,104.283584302,30.597158554,504.411,88.93500,
2542,0,104.283781666,30.596893038,504.582,88.97000,
2543,0,104.283979029,30.596627523,504.752,89.00500,
2544,0,104.284176390,30.596362007,504.922,89.04000,
2545,0,104.284373751,30.596096491,505.093,89.07500,
2546,0,104.284571110,30.595830974,505.263,89.11000,
2547,0,104.284768469,30.595565457,505.433,89.14500,
2548,0,104.284965826,30.595299940,505.549,89.18000,
2549,0,104.285163182,30.595034423,505.415,89.21500,
2550,0,104.285360537,30.594768905,505.274,89.25000,
2551,0,104.285557892,30.594503387,505.134,89.28500,
2552,0,104.285755244,30.594237869,504.994,89.32000,
2553,0,104.285952596,30.593972351,504.853,89.35500,
2554,0,104.286149947,30.593706832,504.713,89.39000,
2555,0,104.286347297,30.593441313,504.572,89.42500,
2556,0,104.286544645,30.593175793,504.432,89.46000,
2557,0,104.286741993,30.592910274,504.391,89.49500,
2558,0,104.286939339,30.592644754,504.540,89.53000,
2559,0,104.287136684,30.592379233,504.690,89.56500,
2560,0,104.287334029,30.592113713,504.839,89.60000,
2561,0,104.287531372,30.591848192,504.989,89.63500,
2562,0,104.287728714,30.591582671,505.149,89.67000,
2563,0,104.287926055,30.591317150,505.540,89.70500,
2564,0,104.288123395,30.591051628,505.932,89.74000,
2565,0,104.288320733,30.590786106,506.323,89.77500,
2566,0,104.288518071,30.590520583,506.849,89.81000,
2567,0,104.288715408,30.590255061,507.550,89.84500,
2568,0,104.288912743,30.589989538,508.250,89.88000,
2569,0,104.289110078,30.589724015,508.950,89.91500,
2570,0,104.289307411,30.589458491,509.650,89.95000,
2571,0,104.289504743,30.589192968,510.350,89.98500,
2572,0,104.289702074,30.588927444,511.050,90.02000,
2573,0,104.289899404,30.588661919,511.723,90.05500,
2574,0,104.290096733,30.588396395,512.397,90.09000,
2575,0,104.290294061,30.588130870,512.813,90.12500,
2576,0,104.290491388,30.587865344,512.989,90.16000,
2577,0,104.290688714,30.587599819,513.070,90.19500,
2578,0,104.290886038,30.587334293,513.151,90.23000,
2579,0,104.291083362,30.587068767,513.232,90.26500,
2580,0,104.291280684,30.586803241,513.313,90.30000,
2581,0,104.291478005,30.586537714,513.394,90.33500,
2582,0,104.291675326,30.586272187,513.475,90.37000,
2583,0,104.291872645,30.586006660,513.556,90.40500,
2584,0,104.292069963,30.585741132,514.256,90.44000,
2585,0,104.292267280,30.585475604,515.319,90.47500,
2586,0,104.292464596,30.585210076,516.383,90.51000,
2587,0,104.292661911,30.584944548,517.447,90.54500,
2588,0,104.292859224,30.584679019,518.510,90.58000,
2589,0,104.293056537,30.584413490,519.574,90.61500,
2590,0,104.293253848,30.584147961,520.568,90.65000,
2591,0,104.293451159,30.583882431,521.297,90.68500,
2592,0,104.293648468,30.583616901,522.026,90.72000,
2593,0,104.293845776,30.583351371,522.237,90.75500,
2594,0,104.294043084,30.583085841,522.251,90.79000,
2595,0,104.294240390,30.582820310,522.265,90.82500,
2596,0,104.294437695,30.582554779,522.279,90.86000,
2597,0,104.294634999,30.582289248,522.211,90.89500,
2598,0,104.294832301,30.582023716,521.965,90.93000,
2599,0,104.295029603,30.581758184,521.719,90.96500,
2600,0,104.295226904,30.581492652,521.473,91.00000,
2601,0,104.295424203,30.581227119,521.227,91.03500,
2602,0,104.295621502,30.580961587,524.672,91.07000,
2603,0,104.295818799,30.580696054,527.798,91.10500,
2604,0,104.296016095,30.580430520,531.045,91.14000,
2605,0,104.296213390,30.580164987,534.598,91.17500,
2606,0,104.296410685,30.579899453,540.522,91.21000,
2607,0,104.296607978,30.579633918,550.533,91.24500,
2608,0,104.296805269,30.579368384,560.544,91.28000,
2609,0,104.297002560,30.579102849,570.556,91.31500,
2610,0,104.297199850,30.578837314,580.271,91.35000,
2611,0,104.297397139,30.578571779,583.753,91.38500,
2612,0,104.297594426,30.578306243,584.398,91.42000,
2613,0,104.297791713,30.578040707,585.044,91.45500,
2614,0,104.297988998,30.577775171,585.689,91.49000,
2615,0,104.298186282,30.577509634,582.877,91.52500,
2616,0,104.298383566,30.577244097,576.040,91.56000,
2617,0,104.298580848,30.576978560,569.203,91.59500,
2618,0,104.298778129,30.576713023,562.917,91.63000,
2619,0,104.298975409,30.576447485,557.601,91.66500,
2620,0,104.299172687,30.576181947,553.475,91.70000,
2621,0,104.299369965,30.575916409,549.349,91.73500,
2622,0,104.299567242,30.575650870,545.181,91.77000,
2623,0,104.299764517,30.575385331,540.985,91.80500,
2624,0,104.299961792,30.575119792,538.247,91.84000,
2625,0,104.300159065,30.574854253,537.344,91.87500,
2626,0,104.300356338,30.574588713,537.433,91.91000,
2627,0,104.300553609,30.574323173,537.523,91.94500,
2628,0,104.300750879,30.574057632,537.564,91.98000,
2629,0,104.300948148,30.573792092,537.192,92.01500,
2630,0,104.301145416,30.573526551,536.820,92.05000,
2631,0,104.301342683,30.573261010,536.448,92.08500,
2632,0,104.301539948,30.572995468,536.346,92.12000,
2633,0,104.301737213,30.572729926,541.034,92.15500,
2634,0,104.301934477,30.572464384,548.380,92.19000,
2635,0,104.302131739,30.572198842,556.578,92.22500,
2636,0,104.302329001,30.571933299,564.776,92.26000,
2637,0,104.302526261,30.571667756,573.900,92.29500,
2638,0,104.302723520,30.571402213,586.751,92.33000,
2639,0,104.302920778,30.571136670,598.270,92.36500,
2640,0,104.303118035,30.570871126,608.351,92.40000,
2641,0,104.303315291,30.570605582,618.431,92.43500,
2642,0,104.303512546,30.570340037,625.427,92.47000,
2643,0,104.303709800,30.570074493,631.374,92.50500,
2644,0,104.303907053,30.569808948,637.320,92.54000,
2645,0,104.304104304,30.569543403,643.267,92.57500,
2646,0,104.304301555,30.569277857,648.825,92.61000,
2647,0,104.304498804,30.569012311,654.291,92.64500,
2648,0,104.304696052,30.568746765,659.660,92.68000,
2649,0,104.304893300,30.568481219,665.029,92.71500,
2650,0,104.305090546,30.568215672,670.399,92.75000,
2651,0,104.305287791,30.567950125,676.224,92.78500,
2652,0,104.305485035,30.567684578,682.136,92.82000,
2653,0,104.305682278,30.567419030,687.827,92.85500,
2654,0,104.305879519,30.567153482,693.344,92.89000,
2655,0,104.306076760,30.566887934,697.959,92.92500,
2656,0,104.306274000,30.566622386,701.152,92.96000,
2657,0,104.306471238,30.566356837,704.344,92.99500,
2658,0,104.306668476,30.566091288,707.537,93.03000,
2659,0,104.306865712,30.565825739,708.223,93.06500,
2660,0,104.307062947,30.565560189,709.319,93.10000,
2661,0,104.307260182,30.565294639,710.300,93.13500,
2662,0,104.307457415,30.565029089,711.281,93.17000,
2663,0,104.307654647,30.564763538,712.262,93.20500,
2664,0,104.307851878,30.564497988,715.298,93.24000,
2665,0,104.308049107,30.564232437,720.545,93.27500,
2666,0,104.308246336,30.563966885,725.792,93.31000,
2667,0,104.308443564,30.563701334,731.853,93.34500,
2668,0,104.308640790,30.563435782,738.245,93.38000,
2669,0,104.308838016,30.563170230,739.766,93.41500,
2670,0,104.309035240,30.562904677,741.286,93.45000,
2671,0,104.309232463,30.562639124,743.266,93.48500,
2672,0,104.309429685,30.562373571,747.251,93.52000,
2673,0,104.309626907,30.562108018,743.696,93.55500,
2674,0,104.309824127,30.561842464,733.462,93.59000,
2675,0,104.310021345,30.561576910,722.665,93.62500,
2676,0,104.310218563,30.561311356,711.868,93.66000,
2677,0,104.310415780,30.561045802,701.474,93.69500,
2678,0,104.310612996,30.560780247,693.958,93.73000,
2679,0,104.310810210,30.560514692,686.442,93.76500,
2680,0,104.311007424,30.560249136,678.927,93.80000,
2681,0,104.311204636,30.559983581,671.297,93.83500,
2682,0,104.311401847,30.559718025,670.077,93.87000,
2683,0,104.311599058,30.559452468,672.041,93.90500,
2684,0,104.311796267,30.559186912,670.921,93.94000,
2685,0,104.311993475,30.558921355,669.188,93.97500,
2686,0,104.312190682,30.558655798,666.864,94.01000,
2687,0,104.312387888,30.558390241,662.404,94.04500,
2688,0,104.312585092,30.558124683,653.686,94.08000,
2689,0,104.312782296,30.557859125,643.481,94.11500,
2690,0,104.312979499,30.557593567,633.275,94.15000,
2691,0,104.313176700,30.557328008,632.248,94.18500,
2692,0,104.313373900,30.557062449,634.062,94.22000,
2693,0,104.313571100,30.556796890,635.876,94.25500,
2694,0,104.313768298,30.556531331,637.690,94.29000,
2695,0,104.313965495,30.556265771,643.129,94.32500,
2696,0,104.314162691,30.556000211,649.500,94.36000,
2697,0,104.314359886,30.555734651,656.062,94.39500,
2698,0,104.314557080,30.555469090,662.624,94.43000,
2699,0,104.314754273,30.555203529,669.186,94.46500,
2700,0,104.314951464,30.554937968,676.174,94.50000,
2701,0,104.315148655,30.554672407,683.232,94.53500,
2702,0,104.315345844,30.554406845,689.949,94.57000,
2703,0,104.315543033,30.554141283,696.586,94.60500,
2704,0,104.315740220,30.553875721,702.898,94.64000,
2705,0,104.315937406,30.553610158,708.728,94.67500,
2706,0,104.316134592,30.553344595,714.558,94.71000,
2707,0,104.316331776,30.553079032,720.389,94.74500,
2708,0,104.316528959,30.552813468,726.248,94.78000,
2709,0,104.316726141,30.552547905,732.246,94.81500,
2710,0,104.316923321,30.552282341,738.115,94.85000,
2711,0,104.317120501,30.552016776,743.983,94.88500,
2712,0,104.317317680,30.551751212,749.852,94.92000,
2713,0,104.317514857,30.551485647,756.362,94.95500,
2714,0,104.317712034,30.551220082,763.521,94.99000,
2715,0,104.317909209,30.550954516,770.680,95.02500,
2716,0,104.318106383,30.550688950,777.987,95.06000,
2717,0,104.318303556,30.550423384,785.329,95.09500,
2718,0,104.318500728,30.550157818,792.995,95.13000,
2719,0,104.318697899,30.549892251,800.661,95.16500,
2720,0,104.318895069,30.549626684,808.327,95.20000,
2721,0,104.319092238,30.549361117,814.050,95.23500,
2722,0,104.319289406,30.549095550,819.963,95.27000,
2723,0,104.319486573,30.548829982,824.148,95.30500,
2724,0,104.319683738,30.548564414,828.136,95.34000,
2725,0,104.319880903,30.548298846,832.123,95.37500,
2726,0,104.320078066,30.548033277,834.725,95.41000,
2727,0,104.320275228,30.547767708,828.639,95.44500,
2728,0,104.320472389,30.547502139,822.553,95.48000,
2729,0,104.320669549,30.547236569,816.466,95.51500,
2730,0,104.320866708,30.546970999,800.114,95.55000,
2731,0,104.321063866,30.546705429,781.074,95.58500,
2732,0,104.321261023,30.546439859,761.026,95.62000,
2733,0,104.321458179,30.546174288,740.765,95.65500,
2734,0,104.321655334,30.545908717,720.229,95.69000,
2735,0,104.321852487,30.545643146,703.541,95.72500,
2736,0,104.322049640,30.545377575,699.689,95.76000,
2737,0,104.322246791,30.545112003,698.256,95.79500,
2738,0,104.322443941,30.544846431,696.852,95.83000,
2739,0,104.322641091,30.544580858,695.448,95.86500,
2740,0,104.322838239,30.544315286,691.033,95.90000,
2741,0,104.323035386,30.544049713,685.754,95.93500,
2742,0,104.323232532,30.543784139,680.475,95.97000,
2743,0,104.323429676,30.543518566,675.275,96.00500,
2744,0,104.323626820,30.543252992,675.626,96.04000,
2745,0,104.323823963,30.542987418,680.480,96.07500,
2746,0,104.324021105,30.542721844,686.946,96.11000,
2747,0,104.324218245,30.542456269,693.413,96.14500,
2748,0,104.324415384,30.542190694,699.879,96.18000,
2749,0,104.324612523,30.541925119,705.823,96.21500,
2750,0,104.324809660,30.541659543,712.232,96.25000,
2751,0,104.325006796,30.541393967,727.757,96.28500,
2752,0,104.325203931,30.541128391,743.281,96.32000,
2753,0,104.325401065,30.540862815,757.400,96.35500,
2754,0,104.325598198,30.540597238,769.550,96.39000,
2755,0,104.325795330,30.540331661,781.699,96.42500,
2756,0,104.325992460,30.540066084,793.848,96.46000,
2757,0,104.326189590,30.539800506,805.934,96.49500,
2758,0,104.326386719,30.539534928,818.117,96.53000,
2759,0,104.326583846,30.539269350,830.238,96.56500,
2760,0,104.326780972,30.539003772,842.359,96.60000,
2761,0,104.326978098,30.538738193,854.480,96.63500,
2762,0,104.327175222,30.538472614,863.277,96.67000,
2763,0,104.327372345,30.538207035,868.872,96.70500,
2764,0,104.327569467,30.537941455,872.870,96.74000,
2765,0,104.327766588,30.537675875,865.516,96.77500,
2766,0,104.327963708,30.537410295,858.039,96.81000,
2767,0,104.328160826,30.537144715,848.468,96.84500,
2768,0,104.328357944,30.536879134,838.897,96.88000,
2769,0,104.328555060,30.536613553,829.326,96.91500,
2770,0,104.328752176,30.536347972,819.447,96.95000,
2771,0,104.328949290,30.536082390,812.109,96.98500,
2772,0,104.329146404,30.535816808,808.670,97.02000,
2773,0,104.329343516,30.535551226,805.230,97.05500,
2774,0,104.329540627,30.535285644,801.791,97.09000,
2775,0,104.329737737,30.535020061,797.039,97.12500,
2776,0,104.329934846,30.534754478,784.736,97.16000,
2777,0,104.330131954,30.534488895,772.433,97.19500,
2778,0,104.330329060,30.534223311,760.747,97.23000,
2779,0,104.330526166,30.533957727,751.700,97.26500,
2780,0,104.330723271,30.533692143,742.393,97.30000,
2781,0,104.330920374,30.533426558,732.972,97.33500,
2782,0,104.331117476,30.533160974,723.517,97.37000,
2783,0,104.331314578,30.532895389,713.330,97.40500,
2784,0,104.331511678,30.532629803,703.558,97.44000,
2785,0,104.331708777,30.532364218,696.107,97.47500,
2786,0,104.331905875,30.532098632,692.211,97.51000,
2787,0,104.332102972,30.531833046,688.315,97.54500,
2788,0,104.332300068,30.531567459,684.418,97.58000,
2789,0,104.332497163,30.531301873,681.330,97.61500,
2790,0,104.332694256,30.531036285,678.460,97.65000,
2791,0,104.332891349,30.530770698,675.590,97.68500,
2792,0,104.333088440,30.530505111,671.579,97.72000,
2793,0,104.333285531,30.530239523,666.315,97.75500,
2794,0,104.333482620,30.529973934,665.250,97.79000,
2795,0,104.333679708,30.529708346,662.140,97.82500,
2796,0,104.333876795,30.529442757,658.155,97.86000,
2797,0,104.334073881,30.529177168,654.170,97.89500,
2798,0,104.334270966,30.528911579,651.859,97.93000,
2799,0,104.334468050,30.528645989,650.171,97.96500,
2800,0,104.334540854,30.528547878,649.910,97.97793,路径点1
